15              	 15         	 monterey        	          1 	  english
15              	 15         	 arboretum       	          1 	  english
15              	 15         	 ground          	          1 	  english
15              	 15         	 site            	          1 	  english
15              	 15         	 restrict        	          2 	  english
15              	 15         	 year            	          1 	  english
15              	 15         	 home            	          1 	  english
15              	 15         	 border          	          1 	  english
15              	 15         	 belt            	          1 	  english
15              	 15         	 develop         	          1 	  english
15              	 15         	 leas            	          1 	  english
15              	 15         	 univers         	          2 	  english
15              	 15         	 sixti           	          1 	  english
15              	 15         	 ucsc            	          2 	  english
15              	 15         	 condit          	          1 	  english
15              	 15         	 staff           	          1 	  english
15              	 15         	 perman          	          1 	  english
15              	 15         	 faculti         	          1 	  english
15              	 15         	 farm            	          1 	  english
15              	 15         	 situat          	          1 	  english
15              	 15         	 sweep           	          1 	  english
15              	 15         	 cruz            	          1 	  english
15              	 15         	 california      	          2 	  english
15              	 15         	 santa           	          1 	  english
15              	 15         	 new             	          1 	  english
15              	 15         	 input           	          1 	  english
15              	 15         	 ml              	          1 	  english
15              	 15         	 properti        	          1 	  english
15              	 15         	 bay             	          1 	  english
15              	 15         	 coven           	          1 	  english
15              	 15         	 record          	          2 	  english
15              	 15         	 green           	          1 	  english
15              	 15         	 statist         	          1 	  english
15              	 15         	 purpos          	          1 	  english
15              	 15         	 view            	          1 	  english
16              	 16         	 pleas           	          1 	  english
16              	 16         	 extra           	          1 	  english
16              	 16         	 list            	          1 	  english
16              	 16         	 report          	          1 	  english
16              	 16         	 better          	          1 	  english
16              	 16         	 termit          	          1 	  english
16              	 16         	 thank           	          1 	  english
16              	 16         	 dft             	          1 	  english
16              	 16         	 show            	          1 	  english
16              	 16         	 seller          	          1 	  english
16              	 16         	 avail           	          1 	  english
16              	 16         	 much            	          1 	  english
16              	 16         	 new             	          1 	  english
16              	 16         	 complet         	          1 	  english
16              	 16         	 entertain       	          1 	  english
16              	 16         	 buyer           	          1 	  english
16              	 16         	 fault           	          1 	  english
16              	 16         	 cover           	          1 	  english
16              	 16         	 roof            	          1 	  english
16              	 16         	 contact         	          1 	  english
16              	 16         	 pickiest        	          1 	  english
16              	 16         	 model           	          1 	  english
16              	 16         	 patio           	          1 	  english
17              	 17         	 mariposa        	          1 	  english
17              	 17         	 commun          	          1 	  english
17              	 17         	 overs           	          1 	  english
17              	 17         	 detail          	          1 	  english
17              	 17         	 stori           	          1 	  english
17              	 17         	 lot             	          1 	  english
17              	 17         	 model           	          1 	  english
17              	 17         	 view            	          1 	  english
17              	 17         	 come            	          1 	  english
17              	 17         	 singl           	          1 	  english
17              	 17         	 addit           	          1 	  english
18              	 18         	 upper           	          1 	  english
18              	 18         	 featur          	          1 	  english
18              	 18         	 effici          	          1 	  english
18              	 18         	 beauti          	          1 	  english
18              	 18         	 color           	          1 	  english
18              	 18         	 frame           	          1 	  english
18              	 18         	 modern          	          1 	  english
18              	 18         	 exquisit        	          1 	  english
18              	 18         	 granit          	          1 	  english
18              	 18         	 set             	          1 	  english
18              	 18         	 irrig           	          1 	  english
18              	 18         	 mapl            	          1 	  english
18              	 18         	 bedroom         	          1 	  english
18              	 18         	 energi          	          1 	  english
18              	 18         	 open            	          1 	  english
18              	 18         	 contemporari    	          1 	  english
18              	 18         	 cabinetri       	          1 	  english
18              	 18         	 style           	          1 	  english
18              	 18         	 luxuri          	          1 	  english
18              	 18         	 space           	          1 	  english
18              	 18         	 stainless       	          1 	  english
18              	 18         	 ridgelin        	          1 	  english
18              	 18         	 bathroom        	          1 	  english
18              	 18         	 system          	          1 	  english
18              	 18         	 landscap        	          1 	  english
18              	 18         	 custom          	          1 	  english
18              	 18         	 window          	          1 	  english
18              	 18         	 valley          	          1 	  english
18              	 18         	 flat            	          1 	  english
18              	 18         	 gorgeou         	          1 	  english
18              	 18         	 dixi            	          1 	  english
18              	 18         	 privat          	          1 	  english
18              	 18         	 kitchen         	          1 	  english
18              	 18         	 heat            	          1 	  english
18              	 18         	 warm            	          1 	  english
18              	 18         	 solar           	          1 	  english
18              	 18         	 renov           	          1 	  english
18              	 18         	 backyard        	          1 	  english
18              	 18         	 bath            	          1 	  english
18              	 18         	 pool            	          1 	  english
18              	 18         	 panel           	          1 	  english
18              	 18         	 steel           	          1 	  english
18              	 18         	 school          	          1 	  english
18              	 18         	 eichler         	          1 	  english
18              	 18         	 light           	          1 	  english
18              	 18         	 floor           	          1 	  english
18              	 18         	 quiet           	          1 	  english
18              	 18         	 hoa             	          1 	  english
18              	 18         	 street          	          1 	  english
18              	 18         	 green           	          1 	  english
18              	 18         	 luca            	          1 	  english
18              	 18         	 drip            	          1 	  english
18              	 18         	 view            	          1 	  english
19              	 19         	 old             	          1 	  english
